img_file_name, action, episode, step, reward
94.jpg, 1, 0, 94, 0.0
95.jpg, 1, 0, 95, 0.0
96.jpg, 2, 0, 96, 0.0
97.jpg, 2, 0, 97, 0.0
98.jpg, 1, 0, 98, 0.0
99.jpg, 1, 0, 99, 0.0
100.jpg, 1, 0, 100, 0.0
101.jpg, 1, 0, 101, 0.0
102.jpg, 1, 0, 102, 0.0
103.jpg, 1, 0, 103, 0.0
104.jpg, 1, 0, 104, 0.0
105.jpg, 3, 0, 105, 0.0
106.jpg, 1, 0, 106, 0.0
107.jpg, 1, 0, 107, 0.0
108.jpg, 1, 0, 108, 0.0
109.jpg, 1, 0, 109, 0.0
110.jpg, 1, 0, 110, 0.0
111.jpg, 1, 0, 111, 0.0
112.jpg, 1, 0, 112, 0.0
113.jpg, 1, 0, 113, 0.0
114.jpg, 1, 0, 114, 0.0
115.jpg, 1, 0, 115, 0.0
116.jpg, 1, 0, 116, 0.0
117.jpg, 3, 0, 117, 0.0
118.jpg, 3, 0, 118, 0.0
119.jpg, 1, 0, 119, 0.0
120.jpg, 1, 0, 120, 0.0
121.jpg, 1, 0, 121, 0.0
122.jpg, 1, 0, 122, 0.0
123.jpg, 1, 0, 123, 0.0
124.jpg, 1, 0, 124, 0.0
125.jpg, 1, 0, 125, 0.0
126.jpg, 1, 0, 126, 0.0
127.jpg, 1, 0, 127, 0.0
128.jpg, 3, 0, 128, 0.0
129.jpg, 1, 0, 129, 0.0
130.jpg, 1, 0, 130, 0.0
131.jpg, 1, 0, 131, 0.0
132.jpg, 1, 0, 132, 0.0
133.jpg, 1, 0, 133, 1.0
134.jpg, 1, 0, 134, 0.0
135.jpg, 1, 0, 135, 0.0
136.jpg, 3, 0, 136, 0.0
137.jpg, 3, 0, 137, 0.0
138.jpg, 1, 0, 138, 0.0
139.jpg, 1, 0, 139, 0.0
140.jpg, 1, 0, 140, 0.0
141.jpg, 1, 0, 141, 0.0
142.jpg, 1, 0, 142, 0.0
143.jpg, 1, 0, 143, 0.0
144.jpg, 1, 0, 144, 0.0
145.jpg, 2, 0, 145, 0.0
146.jpg, 1, 0, 146, 0.0
147.jpg, 1, 0, 147, 0.0
148.jpg, 1, 0, 148, 0.0
149.jpg, 2, 0, 149, 0.0
150.jpg, 2, 0, 150, 0.0
151.jpg, 1, 0, 151, 0.0
152.jpg, 1, 0, 152, 0.0
153.jpg, 1, 0, 153, 0.0
154.jpg, 1, 0, 154, 0.0
155.jpg, 1, 0, 155, 0.0
156.jpg, 1, 0, 156, 0.0
157.jpg, 1, 0, 157, 0.0
158.jpg, 1, 0, 158, 0.0
159.jpg, 1, 0, 159, 0.0
160.jpg, 1, 0, 160, 0.0
161.jpg, 1, 0, 161, 0.0
162.jpg, 1, 0, 162, 0.0
163.jpg, 1, 0, 163, 0.0
164.jpg, 1, 0, 164, 0.0
165.jpg, 1, 0, 165, 0.0
166.jpg, 1, 0, 166, 0.0
167.jpg, 2, 0, 167, 0.0
168.jpg, 2, 0, 168, 0.0
169.jpg, 1, 0, 169, 0.0
170.jpg, 1, 0, 170, 0.0
171.jpg, 1, 0, 171, 0.0
172.jpg, 1, 0, 172, 0.0
173.jpg, 1, 0, 173, 0.0
174.jpg, 1, 0, 174, 0.0
175.jpg, 1, 0, 175, 0.0
176.jpg, 1, 0, 176, 0.0
177.jpg, 1, 0, 177, 0.0
178.jpg, 1, 0, 178, 0.0
179.jpg, 1, 0, 179, 0.0
180.jpg, 1, 0, 180, 0.0
181.jpg, 1, 0, 181, 0.0
182.jpg, 1, 0, 182, 0.0
183.jpg, 1, 0, 183, 0.0
184.jpg, 1, 0, 184, 0.0
185.jpg, 1, 0, 185, 0.0
186.jpg, 1, 0, 186, 0.0
187.jpg, 1, 0, 187, 1.0
188.jpg, 2, 0, 188, 0.0
189.jpg, 2, 0, 189, 0.0
190.jpg, 1, 0, 190, 0.0
191.jpg, 1, 0, 191, 0.0
192.jpg, 1, 0, 192, 0.0
193.jpg, 1, 0, 193, 0.0
194.jpg, 3, 0, 194, 0.0
195.jpg, 3, 0, 195, 0.0
196.jpg, 1, 0, 196, 0.0
197.jpg, 1, 0, 197, 0.0
198.jpg, 1, 0, 198, 0.0
199.jpg, 1, 0, 199, 0.0
200.jpg, 1, 0, 200, 0.0
201.jpg, 1, 0, 201, 0.0
202.jpg, 3, 0, 202, 0.0
203.jpg, 1, 0, 203, 0.0
204.jpg, 1, 0, 204, 0.0
205.jpg, 1, 0, 205, 0.0
206.jpg, 1, 0, 206, 0.0
207.jpg, 1, 0, 207, 0.0
208.jpg, 1, 0, 208, 0.0
209.jpg, 1, 0, 209, 0.0
210.jpg, 3, 0, 210, 0.0
211.jpg, 1, 0, 211, 0.0
212.jpg, 1, 0, 212, 0.0
213.jpg, 1, 0, 213, 0.0
214.jpg, 1, 0, 214, 0.0
215.jpg, 1, 0, 215, 0.0
216.jpg, 1, 0, 216, 0.0
217.jpg, 1, 0, 217, 0.0
218.jpg, 1, 0, 218, 0.0
219.jpg, 1, 0, 219, 0.0
220.jpg, 1, 0, 220, 0.0
221.jpg, 1, 0, 221, 0.0
222.jpg, 1, 0, 222, 0.0
223.jpg, 1, 0, 223, 0.0
224.jpg, 1, 0, 224, 0.0
225.jpg, 1, 0, 225, 0.0
226.jpg, 1, 0, 226, 0.0
227.jpg, 1, 0, 227, 0.0
228.jpg, 1, 0, 228, 0.0
229.jpg, 2, 0, 229, 0.0
230.jpg, 1, 0, 230, 0.0
231.jpg, 1, 0, 231, 0.0
232.jpg, 1, 0, 232, 0.0
233.jpg, 1, 0, 233, 0.0
234.jpg, 1, 0, 234, 0.0
235.jpg, 1, 0, 235, 0.0
236.jpg, 1, 0, 236, 1.0
237.jpg, 1, 0, 237, 0.0
238.jpg, 1, 0, 238, 0.0
239.jpg, 1, 0, 239, 0.0
240.jpg, 2, 0, 240, 0.0
241.jpg, 2, 0, 241, 0.0
242.jpg, 1, 0, 242, 0.0
243.jpg, 1, 0, 243, 0.0
244.jpg, 1, 0, 244, 0.0
245.jpg, 1, 0, 245, 0.0
246.jpg, 1, 0, 246, 0.0
247.jpg, 1, 0, 247, 0.0
248.jpg, 1, 0, 248, 0.0
249.jpg, 1, 0, 249, 0.0
250.jpg, 3, 0, 250, 0.0
251.jpg, 1, 0, 251, 0.0
252.jpg, 1, 0, 252, 0.0
253.jpg, 1, 0, 253, 0.0
254.jpg, 1, 0, 254, 0.0
255.jpg, 1, 0, 255, 0.0
256.jpg, 1, 0, 256, 0.0
257.jpg, 1, 0, 257, 0.0
258.jpg, 1, 0, 258, 0.0
259.jpg, 1, 0, 259, 0.0
260.jpg, 1, 0, 260, 0.0
261.jpg, 1, 0, 261, 0.0
262.jpg, 3, 0, 262, 0.0
263.jpg, 3, 0, 263, 0.0
264.jpg, 1, 0, 264, 0.0
265.jpg, 1, 0, 265, 0.0
266.jpg, 1, 0, 266, 0.0
267.jpg, 1, 0, 267, 1.0
268.jpg, 1, 0, 268, 0.0
269.jpg, 1, 0, 269, 0.0
270.jpg, 1, 0, 270, 0.0
271.jpg, 1, 0, 271, 0.0
272.jpg, 3, 0, 272, 0.0
273.jpg, 1, 0, 273, 0.0
274.jpg, 1, 0, 274, 0.0
275.jpg, 1, 0, 275, 0.0
276.jpg, 1, 0, 276, 0.0
277.jpg, 1, 0, 277, 0.0
278.jpg, 1, 0, 278, 0.0
279.jpg, 1, 0, 279, 0.0
280.jpg, 1, 0, 280, 0.0
281.jpg, 1, 0, 281, 0.0
282.jpg, 1, 0, 282, 0.0
283.jpg, 1, 0, 283, 0.0
284.jpg, 1, 0, 284, 0.0
285.jpg, 1, 0, 285, 0.0
286.jpg, 1, 0, 286, 0.0
287.jpg, 1, 0, 287, 0.0
288.jpg, 1, 0, 288, 0.0
289.jpg, 2, 0, 289, 0.0
290.jpg, 2, 0, 290, 0.0
291.jpg, 1, 0, 291, 0.0
292.jpg, 1, 0, 292, 0.0
293.jpg, 1, 0, 293, 0.0
294.jpg, 1, 0, 294, 0.0
295.jpg, 1, 0, 295, 0.0
296.jpg, 1, 0, 296, 0.0
297.jpg, 1, 0, 297, 0.0
298.jpg, 1, 0, 298, 0.0
299.jpg, 1, 0, 299, 0.0
300.jpg, 1, 0, 300, 0.0
301.jpg, 1, 0, 301, 1.0
302.jpg, 2, 0, 302, 0.0
303.jpg, 1, 0, 303, 0.0
304.jpg, 1, 0, 304, 0.0
305.jpg, 1, 0, 305, 0.0
306.jpg, 1, 0, 306, 0.0
307.jpg, 1, 0, 307, 0.0
308.jpg, 1, 0, 308, 0.0
309.jpg, 1, 0, 309, 0.0
310.jpg, 2, 0, 310, 0.0
311.jpg, 2, 0, 311, 0.0
312.jpg, 1, 0, 312, 0.0
313.jpg, 1, 0, 313, 0.0
314.jpg, 1, 0, 314, 0.0
315.jpg, 1, 0, 315, 0.0
316.jpg, 1, 0, 316, 0.0
317.jpg, 1, 0, 317, 0.0
318.jpg, 1, 0, 318, 0.0
319.jpg, 1, 0, 319, 0.0
320.jpg, 1, 0, 320, 0.0
321.jpg, 1, 0, 321, 0.0
322.jpg, 3, 0, 322, 0.0
323.jpg, 3, 0, 323, 0.0
324.jpg, 1, 0, 324, 0.0
325.jpg, 1, 0, 325, 0.0
326.jpg, 1, 0, 326, 0.0
327.jpg, 1, 0, 327, 0.0
328.jpg, 1, 0, 328, 0.0
329.jpg, 1, 0, 329, 0.0
330.jpg, 1, 0, 330, 0.0
331.jpg, 1, 0, 331, 0.0
332.jpg, 2, 0, 332, 0.0
333.jpg, 2, 0, 333, 0.0
334.jpg, 2, 0, 334, 0.0
335.jpg, 1, 0, 335, 0.0
336.jpg, 1, 0, 336, 0.0
337.jpg, 1, 0, 337, 0.0
338.jpg, 1, 0, 338, 0.0
339.jpg, 1, 0, 339, 0.0
340.jpg, 2, 0, 340, 0.0
341.jpg, 2, 0, 341, 0.0
342.jpg, 1, 0, 342, 0.0
343.jpg, 1, 0, 343, 0.0
344.jpg, 1, 0, 344, 0.0
345.jpg, 1, 0, 345, 0.0
346.jpg, 1, 0, 346, 0.0
347.jpg, 1, 0, 347, 0.0
348.jpg, 1, 0, 348, 0.0
349.jpg, 1, 0, 349, 0.0
350.jpg, 1, 0, 350, 0.0
351.jpg, 1, 0, 351, 0.0
352.jpg, 1, 0, 352, 0.0
353.jpg, 1, 0, 353, 0.0
354.jpg, 1, 0, 354, 0.0
355.jpg, 1, 0, 355, 0.0
356.jpg, 1, 0, 356, 0.0
357.jpg, 1, 0, 357, 0.0
358.jpg, 3, 0, 358, 0.0
359.jpg, 3, 0, 359, 0.0
360.jpg, 3, 0, 360, 0.0
361.jpg, 1, 0, 361, 0.0
362.jpg, 1, 0, 362, 0.0
363.jpg, 1, 0, 363, 0.0
364.jpg, 1, 0, 364, 0.0
365.jpg, 1, 0, 365, 0.0
366.jpg, 1, 0, 366, 0.0
367.jpg, 1, 0, 367, 0.0
368.jpg, 1, 0, 368, 1.0
369.jpg, 1, 0, 369, 0.0
370.jpg, 1, 0, 370, 0.0
371.jpg, 3, 0, 371, 0.0
372.jpg, 3, 0, 372, 0.0
373.jpg, 1, 0, 373, 0.0
374.jpg, 1, 0, 374, 0.0
375.jpg, 1, 0, 375, 0.0
376.jpg, 3, 0, 376, 0.0
377.jpg, 3, 0, 377, 0.0
378.jpg, 1, 0, 378, 0.0
379.jpg, 1, 0, 379, 0.0
380.jpg, 1, 0, 380, 0.0
381.jpg, 1, 0, 381, 0.0
382.jpg, 1, 0, 382, 0.0
383.jpg, 1, 0, 383, 0.0
384.jpg, 1, 0, 384, 0.0
385.jpg, 3, 0, 385, 0.0
386.jpg, 1, 0, 386, 0.0
387.jpg, 1, 0, 387, 0.0
388.jpg, 1, 0, 388, 0.0
389.jpg, 1, 0, 389, 0.0
390.jpg, 1, 0, 390, 0.0
391.jpg, 1, 0, 391, 0.0
392.jpg, 1, 0, 392, 0.0
393.jpg, 1, 0, 393, 0.0
394.jpg, 1, 0, 394, 0.0
395.jpg, 1, 0, 395, 0.0
396.jpg, 1, 0, 396, 0.0
397.jpg, 1, 0, 397, 0.0
398.jpg, 2, 0, 398, 0.0
399.jpg, 2, 0, 399, 0.0
400.jpg, 1, 0, 400, 0.0
401.jpg, 1, 0, 401, 0.0
402.jpg, 1, 0, 402, 0.0
403.jpg, 1, 0, 403, 0.0
404.jpg, 1, 0, 404, 0.0
405.jpg, 1, 0, 405, 0.0
406.jpg, 1, 0, 406, 0.0
407.jpg, 1, 0, 407, 0.0
408.jpg, 1, 0, 408, 0.0
409.jpg, 1, 0, 409, 0.0
410.jpg, 1, 0, 410, 0.0
411.jpg, 2, 0, 411, 0.0
412.jpg, 2, 0, 412, 1.0
413.jpg, 1, 0, 413, 0.0
414.jpg, 1, 0, 414, 0.0
415.jpg, 1, 0, 415, 0.0
416.jpg, 1, 0, 416, 0.0
417.jpg, 1, 0, 417, 0.0
418.jpg, 1, 0, 418, 0.0
419.jpg, 1, 0, 419, 0.0
420.jpg, 1, 0, 420, 0.0
421.jpg, 1, 0, 421, 0.0
422.jpg, 1, 0, 422, 0.0
423.jpg, 2, 0, 423, 0.0
424.jpg, 1, 0, 424, 0.0
425.jpg, 1, 0, 425, 0.0
426.jpg, 1, 0, 426, 0.0
427.jpg, 1, 0, 427, 0.0
428.jpg, 1, 0, 428, 0.0
429.jpg, 1, 0, 429, 0.0
430.jpg, 1, 0, 430, 0.0
431.jpg, 1, 0, 431, 0.0
432.jpg, 2, 0, 432, 0.0
433.jpg, 1, 0, 433, 0.0
434.jpg, 1, 0, 434, 0.0
435.jpg, 1, 0, 435, 0.0
436.jpg, 1, 0, 436, 0.0
437.jpg, 1, 0, 437, 0.0
438.jpg, 1, 0, 438, 0.0
439.jpg, 1, 0, 439, 0.0
440.jpg, 1, 0, 440, 0.0
441.jpg, 1, 0, 441, 0.0
442.jpg, 1, 0, 442, 0.0
443.jpg, 3, 0, 443, 0.0
444.jpg, 1, 0, 444, 0.0
445.jpg, 1, 0, 445, 0.0
446.jpg, 1, 0, 446, 0.0
447.jpg, 1, 0, 447, 0.0
448.jpg, 1, 0, 448, 0.0
449.jpg, 1, 0, 449, 0.0
450.jpg, 1, 0, 450, 0.0
451.jpg, 1, 0, 451, 0.0
452.jpg, 1, 0, 452, 0.0
453.jpg, 3, 0, 453, 1.0
454.jpg, 1, 0, 454, 0.0
455.jpg, 1, 0, 455, 0.0
456.jpg, 1, 0, 456, 0.0
457.jpg, 1, 0, 457, 0.0
458.jpg, 1, 0, 458, 0.0
459.jpg, 1, 0, 459, 0.0
460.jpg, 1, 0, 460, 0.0
461.jpg, 3, 0, 461, 0.0
462.jpg, 3, 0, 462, 0.0
463.jpg, 1, 0, 463, 0.0
464.jpg, 1, 0, 464, 0.0
465.jpg, 1, 0, 465, 0.0
466.jpg, 1, 0, 466, 0.0
467.jpg, 1, 0, 467, 0.0
468.jpg, 1, 0, 468, 0.0
469.jpg, 1, 0, 469, 0.0
470.jpg, 1, 0, 470, 0.0
471.jpg, 1, 0, 471, 0.0
472.jpg, 1, 0, 472, 0.0
473.jpg, 1, 0, 473, 0.0
474.jpg, 1, 0, 474, 0.0
475.jpg, 1, 0, 475, 0.0
476.jpg, 1, 0, 476, 0.0
477.jpg, 1, 0, 477, 0.0
478.jpg, 1, 0, 478, 0.0
479.jpg, 1, 0, 479, 0.0
480.jpg, 1, 0, 480, 0.0
481.jpg, 1, 0, 481, 0.0
482.jpg, 1, 0, 482, 0.0
483.jpg, 1, 0, 483, 0.0
484.jpg, 1, 0, 484, 0.0
485.jpg, 1, 0, 485, 0.0
486.jpg, 3, 0, 486, 0.0
487.jpg, 1, 0, 487, 0.0
488.jpg, 1, 0, 488, 0.0
489.jpg, 1, 0, 489, 0.0
490.jpg, 1, 0, 490, 0.0
491.jpg, 1, 0, 491, 1.0
492.jpg, 1, 0, 492, 0.0
493.jpg, 1, 0, 493, 0.0
494.jpg, 1, 0, 494, 0.0
495.jpg, 3, 0, 495, 0.0
496.jpg, 1, 0, 496, 0.0
497.jpg, 1, 0, 497, 0.0
498.jpg, 1, 0, 498, 0.0
499.jpg, 1, 0, 499, 0.0
500.jpg, 1, 0, 500, 0.0
501.jpg, 1, 0, 501, 0.0
502.jpg, 1, 0, 502, 0.0
503.jpg, 3, 0, 503, 0.0
504.jpg, 3, 0, 504, 0.0
505.jpg, 1, 0, 505, 0.0
506.jpg, 1, 0, 506, 0.0
507.jpg, 1, 0, 507, 0.0
508.jpg, 1, 0, 508, 0.0
509.jpg, 1, 0, 509, 0.0
510.jpg, 1, 0, 510, 0.0
511.jpg, 1, 0, 511, 0.0
512.jpg, 1, 0, 512, 0.0
513.jpg, 1, 0, 513, 0.0
514.jpg, 1, 0, 514, 0.0
515.jpg, 2, 0, 515, 0.0
516.jpg, 2, 0, 516, 0.0
517.jpg, 1, 0, 517, 0.0
518.jpg, 1, 0, 518, 0.0
519.jpg, 1, 0, 519, 0.0
520.jpg, 1, 0, 520, 0.0
521.jpg, 1, 0, 521, 0.0
522.jpg, 2, 0, 522, 0.0
523.jpg, 1, 0, 523, 0.0
524.jpg, 1, 0, 524, 1.0
525.jpg, 1, 0, 525, 0.0
526.jpg, 1, 0, 526, 0.0
527.jpg, 1, 0, 527, 0.0
528.jpg, 1, 0, 528, 0.0
529.jpg, 1, 0, 529, 0.0
530.jpg, 1, 0, 530, 0.0
531.jpg, 1, 0, 531, 0.0
532.jpg, 1, 0, 532, 0.0
533.jpg, 1, 0, 533, 0.0
534.jpg, 1, 0, 534, 0.0
535.jpg, 1, 0, 535, 0.0
536.jpg, 1, 0, 536, 0.0
537.jpg, 1, 0, 537, 0.0
538.jpg, 1, 0, 538, 0.0
539.jpg, 1, 0, 539, 0.0
540.jpg, 1, 0, 540, 0.0
541.jpg, 1, 0, 541, 0.0
542.jpg, 1, 0, 542, 0.0
543.jpg, 1, 0, 543, 0.0
544.jpg, 1, 0, 544, 0.0
545.jpg, 1, 0, 545, 0.0
546.jpg, 1, 0, 546, 0.0
547.jpg, 1, 0, 547, 0.0
548.jpg, 1, 0, 548, 0.0
549.jpg, 1, 0, 549, 0.0
550.jpg, 1, 0, 550, 0.0
551.jpg, 1, 0, 551, 0.0
552.jpg, 1, 0, 552, 0.0
553.jpg, 1, 0, 553, 0.0
554.jpg, 2, 0, 554, 0.0
555.jpg, 2, 0, 555, 0.0
556.jpg, 1, 0, 556, 0.0
557.jpg, 1, 0, 557, 0.0
558.jpg, 1, 0, 558, 1.0
559.jpg, 1, 0, 559, 0.0
560.jpg, 1, 0, 560, 0.0
561.jpg, 1, 0, 561, 0.0
562.jpg, 1, 0, 562, 0.0
563.jpg, 1, 0, 563, 0.0
564.jpg, 1, 0, 564, 0.0
565.jpg, 3, 0, 565, 0.0
566.jpg, 3, 0, 566, 0.0
567.jpg, 1, 0, 567, 0.0
568.jpg, 1, 0, 568, 0.0
569.jpg, 1, 0, 569, 0.0
570.jpg, 1, 0, 570, 0.0
571.jpg, 1, 0, 571, 0.0
572.jpg, 1, 0, 572, 0.0
573.jpg, 1, 0, 573, 0.0
574.jpg, 1, 0, 574, 0.0
575.jpg, 1, 0, 575, 0.0
576.jpg, 1, 0, 576, 0.0
577.jpg, 1, 0, 577, 0.0
578.jpg, 1, 0, 578, 0.0
579.jpg, 1, 0, 579, 0.0
580.jpg, 1, 0, 580, 0.0
581.jpg, 1, 0, 581, 0.0
582.jpg, 1, 0, 582, 0.0
583.jpg, 2, 0, 583, 0.0
584.jpg, 1, 0, 584, 0.0
585.jpg, 1, 0, 585, 0.0
586.jpg, 1, 0, 586, 0.0
587.jpg, 1, 0, 587, 0.0
588.jpg, 1, 0, 588, 0.0
589.jpg, 1, 0, 589, 1.0
590.jpg, 1, 0, 590, 0.0
591.jpg, 1, 0, 591, 0.0
592.jpg, 1, 0, 592, 0.0
593.jpg, 2, 0, 593, 0.0
594.jpg, 1, 0, 594, 0.0
595.jpg, 1, 0, 595, 0.0
596.jpg, 1, 0, 596, 0.0
597.jpg, 1, 0, 597, 0.0
598.jpg, 1, 0, 598, 0.0
599.jpg, 1, 0, 599, 0.0
600.jpg, 2, 0, 600, 0.0
601.jpg, 1, 0, 601, 0.0
602.jpg, 1, 0, 602, 0.0
603.jpg, 1, 0, 603, 0.0
604.jpg, 1, 0, 604, 0.0
605.jpg, 1, 0, 605, 0.0
606.jpg, 1, 0, 606, 0.0
607.jpg, 1, 0, 607, 0.0
608.jpg, 1, 0, 608, 0.0
609.jpg, 1, 0, 609, 0.0
610.jpg, 1, 0, 610, 0.0
611.jpg, 1, 0, 611, 0.0
612.jpg, 1, 0, 612, 0.0
613.jpg, 1, 0, 613, 0.0
614.jpg, 3, 0, 614, 0.0
615.jpg, 3, 0, 615, 0.0
616.jpg, 1, 0, 616, 0.0
617.jpg, 1, 0, 617, 0.0
618.jpg, 1, 0, 618, 0.0
619.jpg, 1, 0, 619, 0.0
620.jpg, 1, 0, 620, 0.0
621.jpg, 1, 0, 621, 0.0
622.jpg, 1, 0, 622, 0.0
623.jpg, 1, 0, 623, 0.0
624.jpg, 1, 0, 624, 0.0
625.jpg, 1, 0, 625, 0.0
626.jpg, 1, 0, 626, 0.0
627.jpg, 1, 0, 627, 0.0
628.jpg, 1, 0, 628, 0.0
629.jpg, 1, 0, 629, 0.0
630.jpg, 1, 0, 630, 0.0
631.jpg, 1, 0, 631, 0.0
632.jpg, 1, 0, 632, 0.0
633.jpg, 1, 0, 633, 0.0
634.jpg, 1, 0, 634, 0.0
635.jpg, 1, 0, 635, 0.0
636.jpg, 2, 0, 636, 0.0
637.jpg, 1, 0, 637, 0.0
638.jpg, 1, 0, 638, 0.0
639.jpg, 1, 0, 639, 0.0
640.jpg, 1, 0, 640, 0.0
641.jpg, 1, 0, 641, 1.0
642.jpg, 3, 0, 642, 0.0
643.jpg, 3, 0, 643, 0.0
644.jpg, 1, 0, 644, 0.0
645.jpg, 1, 0, 645, 0.0
646.jpg, 1, 0, 646, 0.0
647.jpg, 1, 0, 647, 0.0
648.jpg, 1, 0, 648, 0.0
649.jpg, 1, 0, 649, 0.0
650.jpg, 2, 0, 650, 0.0
651.jpg, 1, 0, 651, 0.0
652.jpg, 1, 0, 652, 0.0
653.jpg, 1, 0, 653, 0.0
654.jpg, 1, 0, 654, 0.0
655.jpg, 1, 0, 655, 0.0
656.jpg, 3, 0, 656, 0.0
657.jpg, 1, 0, 657, 0.0
658.jpg, 1, 0, 658, 0.0
659.jpg, 1, 0, 659, 0.0
660.jpg, 1, 0, 660, 0.0
661.jpg, 2, 0, 661, 0.0
662.jpg, 2, 0, 662, 0.0
663.jpg, 1, 0, 663, 0.0
664.jpg, 1, 0, 664, 0.0
665.jpg, 1, 0, 665, 0.0
666.jpg, 3, 0, 666, 0.0
667.jpg, 3, 0, 667, 0.0
668.jpg, 3, 0, 668, 0.0
669.jpg, 1, 0, 669, 0.0
670.jpg, 1, 0, 670, 0.0
671.jpg, 1, 0, 671, 0.0
672.jpg, 1, 0, 672, 0.0
673.jpg, 1, 0, 673, 0.0
674.jpg, 1, 0, 674, 0.0
675.jpg, 1, 0, 675, 0.0
676.jpg, 3, 0, 676, 0.0
677.jpg, 3, 0, 677, 0.0
678.jpg, 3, 0, 678, 0.0
679.jpg, 1, 0, 679, 0.0
680.jpg, 1, 0, 680, 0.0
681.jpg, 1, 0, 681, 0.0
682.jpg, 1, 0, 682, 0.0
683.jpg, 1, 0, 683, 0.0
684.jpg, 1, 0, 684, 0.0
685.jpg, 1, 0, 685, 0.0
686.jpg, 2, 0, 686, 0.0
687.jpg, 2, 0, 687, 0.0
688.jpg, 2, 0, 688, 0.0
689.jpg, 1, 0, 689, 0.0
690.jpg, 1, 0, 690, 0.0
691.jpg, 1, 0, 691, 0.0
692.jpg, 1, 0, 692, 0.0
693.jpg, 1, 0, 693, 0.0
694.jpg, 1, 0, 694, 0.0
695.jpg, 1, 0, 695, 0.0
696.jpg, 1, 0, 696, 0.0
697.jpg, 1, 0, 697, 0.0
